ID,Levels,Level Range,Classification,Type,Patch,Health
32507,30,False,Normal,Undead,3.0.2,"2,035"
28756,30,False,Normal,Undead,3.0.1,"1,628"
27284,30,False,Normal,Undead,3.0.1,"2,035"
31900,30,False,Normal,Undead,3.0.2,"2,035"
32184,??,False,Elite,Undead,3.0.2,"4,070,000"
36213,70,False,Normal,Undead,3.3.0,"169,379"
26668,"26, 46",True,Elite,Undead,3.0.1,"517,200"
26769,30,False,Normal,Undead,3.0.1,"2,035"
31325,30,False,Normal,Undead,3.0.2,"2,035"
36829,30,False,Elite,Undead,3.3.0,"25437,525"
24874,30,False,Normal,Undead,3.0.1,"2,035"
30541,30,False,Normal,Undead,3.0.2,"2,035"
32278,30,False,Elite,Undead,3.0.2,"26,062"
25622,"20, 33",True,Normal,Undead,3.0.1,"2,035"
29047,"9, 23",True,Elite,Undead,3.0.1,"1,000"
30144,30,False,Normal,Undead,3.0.2,"2,035"
30988,30,False,Normal,Undead,3.0.2,"2,035"
37126,30,False,Elite,Undead,3.3.0,"251,221,000"
36551,30,False,Normal,Undead,3.3.0,"2,423"
29110,??,False,Elite,Undead,3.0.1,"697,118"
28199,"26, 50",True,Elite,Undead,3.0.1,"13,773"
26669,"25, 46",True,Elite,Undead,3.0.1,"75,163"
29309,"18, 50",True,Elite,Undead,3.0.1,"517,200"
38112,32,False,Elite,Undead,3.3.0,"102,366"
28684,"19, 52",True,Elite,Undead,3.0.1,"55,744"
30284,"17, 49",True,Elite,Undead,3.0.2,"150,325"
26115,"28, 30",True,Normal,Undead,3.0.1,"2,035"
36065,??,False,Elite,Undead,3.2.0,"844,525"
30203,30,False,Normal,Undead,3.0.2,"2,035"
37586,30,False,Elite,Undead,3.3.0,"1055,340"
30989,30,False,Elite,Undead,3.0.2,"31,281"
31237,30,False,Normal,Undead,3.0.2,"2,035"
28911,"12, 14",True,Elite,Undead,3.0.1,"2,494"
29722,30,False,Normal,Undead,3.0.2,"2,035"
31043,30,False,Normal,Undead,3.0.2,"2,035"
31205,30,False,Normal,Undead,3.0.2,"2,035"
25228,"10, 59",True,Normal,Undead,3.0.1,"3,017"
25350,"19, 58",True,Normal,Undead,3.0.1,"2,035"
28879,30,False,Normal,Undead,3.0.1,"2,035"
37755,??,False,Elite,Undead,3.3.0,"7,096,000"
