ID,Levels,Level Range,Classification,Type,Patch,Health
9623,"30, 59",True,Normal,Mechanical,1.11.1,"2,544"
15079,30,False,Normal,Mechanical,1.11.1,"2,035"
15990,??,False,Elite,Undead,1.11.1,"102,500,000"
9037,"22, 61",True,Elite,Undead,1.11.1,"19,977"
16060,??,False,Elite,Undead,1.11.1,"25405,540"
15932,??,False,Elite,Undead,1.11.1,"251,363,065"
10411,"17, 55",True,Normal,Undead,1.11.1,143
10506,30,False,Elite,Undead,1.11.1,"50,875"
10558,"21, 55",True,Rare Elite,Undead,1.11.1,"34,995"
11936,30,False,Normal,Undead,1.11.1,"2,035"
15552,47,False,Elite,Undead,1.11.1,"106,360"
8440,"22, 59",True,Elite,Undead,1.11.1,"73,958"
11286,30,False,Normal,Undead,1.11.1,"2,747"
15928,??,False,Elite,Undead,1.11.1,"254,911,540"
16061,??,False,Elite,Undead,1.11.1,"251,633,425"
11316,30,False,Normal,Undead,1.11.1,"2,239"
11285,30,False,Normal,Undead,1.11.1,"2,239"
10826,"30, 59",True,Rare,Undead,1.11.1,"2,522"
16011,??,False,Elite,Undead,1.11.1,"253,266,850"
15989,??,False,Elite,Undead,1.11.1,"252,106,555"
10508,30,False,Elite,Undead,1.11.1,"61,050"
11121,"21, 51",True,Elite,Undead,1.11.1,"20,223"
572,30,False,Rare,Undead,1.11.1,"3,053"
10503,30,False,Elite,Undead,1.11.1,"50,875"
10433,30,False,Elite,Undead,1.11.1,"30,525"
11622,30,False,Elite,Undead,1.11.1,"34,325"
15936,??,False,Elite,Undead,1.11.1,"7,371,000"
16028,??,False,Elite,Undead,1.11.1,"252,106,555"
11278,"15, 30",True,Normal,Undead,1.11.1,"2,544"
10504,30,False,Elite,Undead,1.11.1,"40,700"
10435,"22, 52",True,Elite,Undead,1.11.1,"60,768"
10439,"22, 52",True,Elite,Undead,1.11.1,"73,341"
7524,"20, 57",True,Normal,Undead,1.11.1,"1,626"
10432,30,False,Elite,Undead,1.11.1,"24,420"
10436,"22, 52",True,Elite,Undead,1.11.1,"73,341"
15954,??,False,Elite,Undead,1.11.1,"251,363,065"
12238,"14, 33",True,Normal,Undead,1.11.1,499
15956,??,False,Elite,Undead,1.11.1,"251,092,705"
16063,??,False,Elite,Undead,1.11.1,"25383,010"
11283,30,False,Normal,Undead,1.11.1,"2,035"
9397,"20, 58",True,Normal,Undead,1.11.1,"2,035"
10819,"30, 56",True,Rare,Undead,1.12.1,"3,046"
3,"10, 61",True,Normal,Undead,1.11.1,"1,572"
14275,"29, 35",True,Rare,Undead,1.11.1,"5,088"
10393,"22, 32",True,Rare Elite,Undead,1.11.1,"27,990"
9031,32,False,Elite,Undead,1.11.1,"51,006"
10507,30,False,Elite,Undead,1.11.1,"40,700"
10901,30,False,Elite,Undead,1.11.1,"40,700"
1948,30,False,Rare,Undead,1.11.1,"2,442"
626,"19, 30",True,Normal,Undead,1.11.1,"2,442"
302,"10, 45",True,Normal,Undead,1.11.1,547
16065,??,False,Elite,Undead,1.11.1,"25383,010"
10516,"18, 57",True,Elite,Undead,1.11.1,"31,432"
10502,30,False,Elite,Undead,1.11.1,"40,700"
15931,??,False,Elite,Undead,1.11.1,"251,543,305"
771,30,False,Rare,Undead,1.11.1,"3,053"
1944,"9, 30",True,Rare,Undead,1.11.1,573
4278,"18, 62",True,Elite,Undead,1.11.1,"2,904,790"
9039,"22, 61",True,Elite,Undead,1.11.1,"28,986"
16064,??,False,Elite,Undead,1.11.1,"25383,010"
315,"14, 57",True,Normal,Undead,1.11.1,"4,417"
11058,"18, 57",True,Elite,Undead,1.11.1,"22,346"
11143,"32, 55",True,Elite,Undead,1.11.1,"28,334"
1658,"10, 30",True,Normal,Undead,1.11.1,392
3877,"16, 59",True,Elite,Undead,1.11.1,"387,450"
14358,"16, 60",True,Elite,Undead,1.11.1,"2,383"
6488,30,False,Rare Elite,Undead,1.11.1,"16,280"
522,"16, 59",True,Elite,Undead,1.11.1,"2,394"
1850,"19, 46",True,Rare,Undead,1.11.1,"3,053"
3887,"18, 62",True,Elite,Undead,1.11.1,"4,149,700"
7272,"18, 61",True,Elite,Undead,1.11.1,"9,595"
10820,"19, 30",True,Rare,Undead,1.12.1,"3,053"
4542,30,False,Elite,Undead,1.11.1,"30,650"
10808,"18, 57",True,Elite,Undead,1.11.1,"62,072"
8531,"20, 53",True,Normal,Undead,1.11.1,"2,199"
511,"11, 57",True,Normal,Undead,1.11.1,"1,945"
2283,30,False,Rare,Undead,1.11.1,"2,076"
7286,"15, 60",True,Elite,Undead,1.11.1,"5,346"
8526,"30, 53",True,Normal,Undead,1.11.1,"1,820"
