ID,Levels,Level Range,Classification,Type,Patch,Health
44616,"17, 60",True,Normal,Mechanical,4.0.1,"1,897"
45399,"17, 60",True,Rare,Mechanical,4.0.3,"1,591"
42178,??,False,Elite,Mechanical,4.0.3,"254,180,680"
42180,??,False,Elite,Mechanical,4.0.3,"254,180,680"
42166,??,False,Elite,Mechanical,4.0.3,"254,180,680"
44576,"17, 60",True,Normal,Mechanical,4.0.3,"1,141"
43778,"10, 61",True,Elite,Mechanical,4.0.3,"122,160"
42179,??,False,Elite,Mechanical,4.0.3,"254,180,680"
45286,"10, 19",True,Normal,Mechanical,4.0.3,141
48708,"17, 50",True,Normal,Mechanical,4.0.3,"1,694"
45344,35,False,Elite,Mechanical,4.0.3,"13,190,897"
42381,"8, 58",True,Normal,Mechanical,4.0.1,867
54504,"13, 70",True,Normal,Mechanical,4.3.0,"275,412"
49885,30,False,Normal,Mechanical,4.0.1,"2,035"
45412,"22, 53",True,Elite,Undead,4.0.3,"58,845"
44226,30,False,Rare,Undead,4.0.3,"3,053"
52258,37,False,Elite,Undead,4.1.0,"146,592"
52157,35,False,Elite,Undead,4.1.0,"7,135"
43862,"16, 59",True,Elite,Undead,4.0.3,"8,126"
42244,"20, 30",True,Normal,Undead,4.0.3,"2,035"
41388,"17, 59",True,Normal,Undead,4.0.1,562
52286,37,False,Elite,Undead,4.1.0,"146,592"
53152,35,False,Normal,Undead,4.2.0,"1,142"
40131,"20, 45",True,Normal,Undead,4.0.3,"1,104"
53206,35,False,Elite,Undead,4.2.0,"101,162,350"
48665,"30, 57",True,Normal,Undead,4.0.3,"2,035"
53265,37,False,Elite,Undead,4.2.0,"76,350"
39428,"33, 47",True,Elite,Undead,4.0.3,"167,970"
45740,"18, 55",True,Rare,Undead,4.0.3,"1,269"
52271,37,False,Elite,Undead,4.1.0,"240,384"
53694,37,False,Elite,Undead,4.2.0,"2516,834,832"
52269,37,False,Elite,Undead,4.1.0,"146,592"
44481,"19, 45",True,Normal,Undead,4.0.3,"1,427"
45801,"20, 30",True,Rare,Undead,4.0.3,758
53695,37,False,Elite,Undead,4.2.0,"25150,311,008"
38331,??,False,Elite,Undead,4.0.3,"47,323"
48664,"30, 57",True,Normal,Undead,4.0.3,"2,035"
41918,35,False,Elite,Undead,4.0.3,"1038,745,000"
42248,30,False,Normal,Undead,4.0.3,"2,035"
45574,"20, 51",True,Normal,Undead,4.0.3,"1,425"
54339,35,False,Normal,Undead,4.2.0,"5,708"
42249,"30, 54",True,Normal,Undead,4.0.3,"1,847"
45739,"17, 30",True,Rare,Undead,4.0.3,679
47791,"12, 52",True,Normal,Undead,4.0.1,907
45681,"30, 58",True,Elite,Undead,4.0.1,"32,926"
34304,"19, 30",True,Normal,Undead,4.0.1,469
33181,"12, 30",True,Normal,Undead,4.0.1,538
46645,35,False,Normal,Undead,4.0.3,"3,150"
